"TOTAL_SESSIONS","TOTAL_USAGE","X209_SESSION_COUNT","X209_USAGE","X210_SESSION_COUNT","X210_USAGE","CONTRACT_KEY","LOCAL_USAGE","ROAMING_SESSIONS_COUNT","WEEK_DAY_SESSIONS","WEEK_END_CONSUMPTION","WEEK_END_SESSIONS","WEEK_DAY_CONSUMPTION","TARGET"
135,3,43,1,235,3,142452411,0,0,0,0,0,0,0
48,5,891,10,845,9,142452412,0,0,0,0,0,0,0
109,3,35,1,33,1,142452415,0,0,0,0,0,0,0
83,3,35,1,6,1,142452418,0,0,0,0,0,0,0
314,8,94,2,119,3,142452421,0,0,0,0,0,0,0
155,3,75,1,56,1,142452424,0,0,0,0,0,0,0
501,8,123,2,184,3,142452425,0,0,0,0,0,0,0
189,3,52,1,42,1,142452426,0,0,0,0,0,0,0
207,4,101,2,103,2,142452427,0,0,0,0,0,0,0
192,4,65,1,58,1,142452431,0,0,0,0,0,0,0
455,10,131,3,137,2,142452434,0,0,0,0,0,0,0
172,3,18,1,49,1,142452435,0,0,0,0,0,0,0
246,5,59,1,65,1,142452437,0,0,0,0,0,0,0
376,7,141,2,52,1,142452438,0,0,0,0,0,0,0
407,7,164,3,155,3,142452439,0,0,0,0,0,0,0
156,3,52,1,44,1,142452441,0,0,0,0,0,0,0
99,3,33,1,35,1,142452443,0,0,0,0,0,0,0
403,6,74,1,69,1,142452448,0,0,0,0,0,0,0
236,4,58,1,67,1,142452449,0,0,0,0,0,0,0
224,3,42,1,64,1,142452450,0,0,0,0,0,0,0
260,5,53,1,47,1,142452451,0,0,0,0,0,0,0
227,6,55,2,83,2,142452452,0,0,0,0,0,0,0
226,3,66,1,84,2,142452453,0,0,0,0,0,0,0
191,3,366,4,331,4,142452454,0,0,0,0,0,0,0
132,3,46,1,84,1,142452455,0,0,0,0,0,0,0
201,4,49,1,16,1,142452456,0,0,0,0,0,0,0
542,1756,237,1320,311,643,142452459,0,0,0,0,0,0,0
148,3,51,1,39,1,142452463,0,0,0,0,0,0,0
284,6,100,2,90,2,142452467,0,0,0,0,0,0,0
267,4,77,1,98,2,142452468,0,0,0,0,0,0,0
155,3,43,1,35,1,142452469,0,0,0,0,0,0,0
233,4,68,1,36,1,142452472,0,0,0,0,0,0,0
342,6,118,2,150,2,142452474,0,0,0,0,0,0,0
675,8,199,3,105,2,142452476,0,0,0,0,0,0,0
205,4,103,2,73,2,142452477,0,0,0,0,0,0,0
121,3,42,1,27,1,142452479,0,0,0,0,0,0,0
196,4,45,1,83,2,142452488,0,0,0,0,0,0,0
2329,4707,604,1724,486,1412,142452490,0,0,0,0,0,0,0
146,3,59,1,57,1,142452498,0,0,0,0,0,0,0
228,6,61,2,65,2,142452508,0,0,0,0,0,0,0
114,3,49,1,45,1,142452511,0,0,0,0,0,0,0
231,5,55,1,88,2,142452513,0,0,0,0,0,0,0
430,7,1558,17,24,1,142452514,0,0,0,0,0,0,0
53,3,15,1,26,1,142452516,0,0,0,0,0,0,0
103,3,40,1,66,1,142452518,0,0,0,0,0,0,0
298,5,70,1,104,2,142452527,0,0,0,0,0,0,0
70,4,11,1,15,1,142452532,0,0,0,0,0,0,0
237,5,83,1,76,2,142452535,0,0,0,0,0,0,0
48,3,18,1,21,1,142452536,0,0,0,0,0,0,0
120,3,60,1,37,1,142452537,0,0,0,0,0,0,0
252,4,60,1,51,1,142452538,0,0,0,0,0,0,0
627,16,153,4,182,5,142452541,0,0,0,0,0,0,0
224,3,73,1,54,1,142452543,0,0,0,0,0,0,0
158,3,55,1,49,1,142452544,0,0,0,0,0,0,0
956,4456,280,3144,182,979,142452545,0,0,0,0,0,0,0
252,117,139,19,31,2,142452548,0,0,0,0,0,0,0
317,5,55,1,63,1,142452554,0,0,0,0,0,0,0
264,5,60,1,36,1,142452556,0,0,0,0,0,0,0
233,3,103,2,66,1,142452557,0,0,0,0,0,0,0
134,3,64,1,91,1,142452558,0,0,0,0,0,0,0
127,3,27,1,47,1,142452560,0,0,0,0,0,0,0
263,5,91,2,94,2,142452561,0,0,0,0,0,0,0
424,7,121,2,117,2,142452562,0,0,0,0,0,0,0
364,7,54,2,36,1,142452564,0,0,0,0,0,0,0
150,3,37,1,50,1,142452566,0,0,0,0,0,0,0
246,4,47,1,44,1,142452569,0,0,0,0,0,0,0
914,724,176,625,36,61,142452571,0,0,0,0,0,0,0
293,6,89,2,99,2,142452575,0,0,0,0,0,0,0
59,3,13,1,27,1,142452576,0,0,0,0,0,0,0
189,3,52,1,52,1,142452577,0,0,0,0,0,0,0
278,6,78,1,91,2,142452578,0,0,0,0,0,0,0
285,6,84,2,32,1,142452579,0,0,0,0,0,0,0
256,5,49,1,67,1,142452582,0,0,0,0,0,0,0
221,5,55,1,54,1,142452583,0,0,0,0,0,0,0
284,495,141,278,133,312,142452588,0,0,0,0,0,0,0
215,760,127,416,61,208,142452589,0,0,0,0,0,0,0
655,776,150,503,68,198,142452590,0,0,0,0,0,0,1
273,6,59,1,51,1,142452596,0,0,0,0,0,0,0
363,5,54,1,30,1,142452605,0,0,0,0,0,0,0
8206,6381,3354,2172,3209,2005,142452607,0,0,0,0,0,0,0
164,644,25,107,25,251,142452610,0,0,0,0,0,0,0
171,4,58,1,116,2,142452614,0,0,0,0,0,0,0
161,3,28,1,27,1,142452615,0,0,0,0,0,0,0
228,6,85,2,91,2,142452616,0,0,0,0,0,0,0
265,6,90,1,75,2,142452617,0,0,0,0,0,0,0
237,4,61,1,90,1,142452619,0,0,0,0,0,0,0
364,6,68,1,73,1,142452621,0,0,0,0,0,0,0
2319,450,764,102,779,16,142452629,0,0,0,0,0,0,0
99,506,1,1,8,12,142452630,0,0,0,0,0,0,0
1787,543,366,376,5,2,142452633,0,0,0,0,0,0,0
460,7,120,2,66,1,142452644,0,0,0,0,0,0,0
894,3678,364,1139,396,1238,142452647,1237,0,360,243,36,905,0
2749,7113,771,3372,950,3736,142452648,3735,0,687,1379,263,2218,1
211,984,187,515,88,261,142452654,0,0,0,0,0,0,1
326,1155,169,599,93,360,142452659,0,0,0,0,0,0,0
1243,617,246,508,136,145,142452664,0,0,0,0,0,0,0
83,504,70,415,74,316,142452665,0,0,0,0,0,0,0
36,566,51,251,26,91,142452667,0,0,0,0,0,0,0
291,883,192,471,82,281,142452670,0,0,0,0,0,0,0
148,140,499,33,217,108,142452676,0,0,0,0,0,0,0
94,972,55,1188,15,209,142452679,0,0,0,0,0,0,1
1357,429,477,106,204,234,142452680,0,0,0,0,0,0,0
70,19,2,1,9,1,142452747,0,0,0,0,0,0,0
122,702,209,1550,112,973,142452800,0,0,0,0,0,0,0
1635,5974,475,1728,1313,1288,142452802,0,0,0,0,0,0,1
241,5,35,1,89,1,142452821,0,0,0,0,0,0,0
404,6,96,1,136,2,142452822,0,0,0,0,0,0,0
458,6178,143,3092,130,1652,142452831,1651,0,88,495,42,1112,0
345,964,179,756,94,251,142452836,0,0,0,0,0,0,0
393,676,252,1096,238,290,142452839,0,0,0,0,0,0,0
1853,17915,668,7694,397,3782,142452846,0,0,0,0,0,0,0
380,3103,98,502,1,1,142452865,0,0,0,0,0,0,0
670,1564,162,639,55,48,142452871,0,0,0,0,0,0,0
609,560,65,357,28,58,142452877,0,0,0,0,0,0,0
780,1205,152,216,194,305,142452880,0,0,0,0,0,0,0
243,1032,176,1949,153,503,142452885,0,0,0,0,0,0,1
11947,10491,4747,3921,5127,5364,142452897,0,0,0,0,0,0,0
405,5,87,1,83,1,142452900,0,0,0,0,0,0,0
177,3,58,1,66,1,142452901,0,0,0,0,0,0,0
127,3,50,1,60,1,142452902,0,0,0,0,0,0,0
263,6,64,1,64,1,142452909,0,0,0,0,0,0,0
642,2713,193,900,177,961,142452918,0,0,0,0,0,0,0
116,537,55,153,41,200,142452922,0,0,0,0,0,0,0
147,337,76,253,7,2,142452926,0,0,0,0,0,0,0
166,3,46,1,31,1,142452929,0,0,0,0,0,0,0
198,5753,144,2209,235,2825,142452935,0,0,0,0,0,0,1
138,3,60,1,102,2,142452938,0,0,0,0,0,0,0
214,6,17,1,46,1,142452939,0,0,0,0,0,0,0
139,3,32,1,37,1,142452941,0,0,0,0,0,0,0
361,1169,85,232,93,344,142452948,0,0,0,0,0,0,0
120,578,59,475,36,141,142452954,0,0,0,0,0,0,0
383,973,81,90,81,43,142452957,0,0,0,0,0,0,0
277,416,20,15,18,36,142452958,0,0,0,0,0,0,0
618,297,54,26,162,131,142452960,0,0,0,0,0,0,0
153,3434,26,252,49,659,142452973,658,0,41,63,8,583,1
13,431,2,287,5,247,142453002,0,0,0,0,0,0,1
1200,6086,537,4232,82,1299,142453003,0,0,0,0,0,0,0
158,17191,37,6868,17,4895,142453045,0,0,0,0,0,0,0
577,920,648,621,216,693,142453052,0,0,0,0,0,0,0
170,589,82,280,77,316,142453225,0,0,0,0,0,0,0
6017,11712,2049,909,1358,60,142453234,0,0,0,0,0,0,0
517,778,56,50,136,206,142453240,0,0,0,0,0,0,1
158,9109,38,1790,38,1759,142453243,0,0,0,0,0,0,1
3389,9168,935,2656,1162,1555,142453260,1537,23,890,373,272,1028,0
58,7250,46,6155,14,528,142453264,0,0,0,0,0,0,0
800,7510,503,1338,595,1444,142453276,1443,0,442,401,153,989,1
1740,1083,426,250,472,221,142453277,212,15,357,16,115,139,0
197,84,59,135,62,87,142453311,0,0,0,0,0,0,1
371,39040,77,36955,97,32810,142453314,0,0,0,0,0,0,1
102,181218,37,29747,40,34524,142453315,0,0,0,0,0,0,0
51,1347,25,846,26,499,142453321,0,0,0,0,0,0,0
439,4915,271,212,163,55,142453352,0,0,0,0,0,0,0
1165,14726,264,5038,170,4232,142453354,4231,0,108,1695,62,2495,1
194,310,335,1019,19,856,142453391,0,0,0,0,0,0,0
837,2672,455,1080,235,811,142453406,0,0,0,0,0,0,0
23,456,39,1401,56,2490,142453409,0,0,0,0,0,0,1
1092,2105,365,720,243,998,142453410,0,0,0,0,0,0,0
323,3181,49,1035,42,1077,142453416,1076,0,30,268,12,795,0
54,7,15,1,16,1,142453467,0,0,0,0,0,0,0
455,1507,176,822,147,739,142453479,0,0,0,0,0,0,0
112,222,142,101,98,60,142453483,0,0,0,0,0,0,0
4932,3109,973,929,1203,1016,142453515,0,0,0,0,0,0,0
114,70,91,125,29,58,142453516,57,0,20,13,9,38,0
5459,1748,2802,687,2435,637,142453520,0,0,0,0,0,0,0
9748,7633,3219,2133,2626,1763,142453537,1762,0,1867,318,759,1319,0
2084,16332,619,5443,1040,6235,142453545,0,0,0,0,0,0,1
115,6,32,1,30,1,142453551,0,0,0,0,0,0,0
256,95,95,33,42,14,142453556,0,0,0,0,0,0,0
600,3247,163,1475,126,757,142453570,0,0,0,0,0,0,0
1147,4942,435,2220,759,1325,142453588,0,0,0,0,0,0,1
2884,2742,2520,1336,4612,1537,142453590,1536,0,3223,519,1389,952,0
46,4,7,1,5,1,142453591,0,0,0,0,0,0,0
2625,15872,712,4595,749,4397,142453604,0,0,0,0,0,0,0
78,5,68,3,59,3,142453613,0,0,0,0,0,0,0
44,8,16,1,2,1,142453617,0,0,0,0,0,0,0
72,3,37,1,28,1,142453620,0,0,0,0,0,0,0
29,3,1,1,14,1,142453635,0,0,0,0,0,0,0
97,7,25,2,16,2,142453640,0,0,0,0,0,0,0
19,3,7,1,6,1,142453641,0,0,0,0,0,0,0
27,5,10,1,6,1,142453648,0,0,0,0,0,0,0
78,4,31,1,30,1,142453651,0,0,0,0,0,0,0
135,6,64,2,53,2,142453652,0,0,0,0,0,0,0
72,4,32,1,24,1,142453655,0,0,0,0,0,0,0
58,3,20,1,26,1,142453658,0,0,0,0,0,0,0
106,7,26,1,19,1,142453659,0,0,0,0,0,0,0
11,4,6,1,1,1,142453665,0,0,0,0,0,0,0
193,7,89,2,58,2,142453670,0,0,0,0,0,0,0
23,3,2,1,5,1,142453676,0,0,0,0,0,0,0
72,3,28,1,28,1,142453677,0,0,0,0,0,0,0
105,3,36,1,16,1,142453682,0,0,0,0,0,0,0
10,3,2,1,4,1,142453683,0,0,0,0,0,0,0
48,3,18,1,21,1,142453708,0,0,0,0,0,0,0
64,3,6,1,33,1,142453709,0,0,0,0,0,0,0
77,3,25,1,18,1,142453710,0,0,0,0,0,0,0
111,4,34,1,23,1,142453719,0,0,0,0,0,0,0
142,3,38,1,57,1,142453721,0,0,0,0,0,0,0
47,4,26,1,14,1,142453724,0,0,0,0,0,0,0
28,3,6,1,7,1,142453725,0,0,0,0,0,0,0
139,3,40,1,32,1,142453727,0,0,0,0,0,0,0
4794,12149,2487,5949,2579,4210,142453730,4209,0,1639,1862,940,2236,1
8090,23161,2465,7901,2247,8523,142453747,0,0,0,0,0,0,1
1319,655,300,254,300,284,142453749,0,0,0,0,0,0,0
179,5,13,1,10,1,142453770,0,0,0,0,0,0,0
266,5,1,1,2,1,142453781,0,0,0,0,0,0,0
99,6,37,2,31,2,142453784,0,0,0,0,0,0,0
139,3,47,1,42,1,142453786,0,0,0,0,0,0,0
117,4,21,1,22,1,142453794,0,0,0,0,0,0,0
787,3881,332,1406,157,1667,142453819,1666,0,118,783,39,837,0
16,4,2,1,2,1,142453821,0,0,0,0,0,0,0
223,9,30,2,29,1,142453822,0,0,0,0,0,0,0
146,6,21,1,13,1,142453823,0,0,0,0,0,0,0
137,8,23,1,22,1,142453824,0,0,0,0,0,0,0
2348,12832,701,2737,842,3438,142453831,3437,0,600,993,242,2353,1
130,3,22,1,30,1,142453833,0,0,0,0,0,0,0
99,6,24,1,20,1,142453834,0,0,0,0,0,0,0
871,10144,197,1783,394,3988,142453839,3987,0,205,1322,189,2598,1
1054,255,651,113,331,88,142453844,21,245,253,9,78,32,0
29,3,3,1,1,1,142453859,0,0,0,0,0,0,0
72,3,31,1,20,1,142453860,0,0,0,0,0,0,0
152,6,28,1,26,1,142453866,0,0,0,0,0,0,0
191,610,112,425,117,401,142453870,0,0,0,0,0,0,0
81,8,42,1,86,2,142453892,0,0,0,0,0,0,0
502,15,66,4,34,5,142453907,0,0,0,0,0,0,0
66,6,23,2,30,3,142453908,0,0,0,0,0,0,0
15,3,6,1,2,1,142453909,0,0,0,0,0,0,0
82,3,12,1,12,1,142453913,0,0,0,0,0,0,0
43,3,6,1,6,1,142453914,0,0,0,0,0,0,0
16,3,7,1,11,1,142453915,0,0,0,0,0,0,0
68,4,15,1,22,1,142453917,0,0,0,0,0,0,0
51,3,6,1,8,1,142453919,0,0,0,0,0,0,0
51,5,23,2,17,1,142453920,0,0,0,0,0,0,0
20,4,2,1,5,1,142453924,0,0,0,0,0,0,0
83,6,39,1,24,1,142453926,0,0,0,0,0,0,0
33,3,4,1,12,1,142453927,0,0,0,0,0,0,0
120,5,22,1,6,1,142453929,0,0,0,0,0,0,0
46,3,5,1,9,1,142453930,0,0,0,0,0,0,0
52,4,3,1,1,1,142453931,0,0,0,0,0,0,0
530,2514,469,859,730,1521,142453934,0,0,0,0,0,0,0
64,1635,16,682,22,192,142453935,0,0,0,0,0,0,1
43,3,3,1,3,1,142453939,0,0,0,0,0,0,0
34,138,15,25,21,57,142453940,0,0,0,0,0,0,0
92,3,37,1,43,1,142453955,0,0,0,0,0,0,0
186,28,72,10,64,9,142453956,0,0,0,0,0,0,0
13,3,5,1,9,1,142453957,0,0,0,0,0,0,0
5710,19914,2077,5001,1241,5546,142453960,5545,0,929,1874,312,3494,0
94,6,45,3,30,2,142453963,0,0,0,0,0,0,0
25,4,8,1,7,1,142453964,0,0,0,0,0,0,0
121,3,34,1,34,1,142453969,0,0,0,0,0,0,0
68,4,26,1,26,1,142453970,0,0,0,0,0,0,0
6827,13056,1231,3344,533,5201,142453978,0,0,0,0,0,0,1
5521,23792,3102,11114,1833,4424,142453987,4423,0,1166,943,667,3367,0
26,3,9,1,6,1,142453989,0,0,0,0,0,0,0
52,3,7,1,2,1,142453990,0,0,0,0,0,0,0
53,3,21,1,28,1,142453999,0,0,0,0,0,0,0
102,4,11,1,7,1,142454008,0,0,0,0,0,0,0
57,3,18,1,14,1,142454023,0,0,0,0,0,0,0
23,7,10,2,2,1,142454025,0,0,0,0,0,0,0
76,8,30,1,20,1,142454032,0,0,0,0,0,0,0
1612,3787,1696,1929,625,2181,142454036,0,0,0,0,0,0,0
364,5944,131,2462,184,2451,142454037,0,0,0,0,0,0,0
13385,1309,4772,467,4913,480,142454044,0,0,0,0,0,0,0
11949,1168,4286,419,4265,417,142454046,0,0,0,0,0,0,0
2163,8207,842,1927,650,2368,142454057,0,0,0,0,0,0,0
8072,28564,3500,10883,3927,13718,142454060,0,0,0,0,0,0,0
1663,532,476,47,509,55,142454086,0,0,0,0,0,0,0
12252,133,4175,408,3692,361,142454091,0,0,0,0,0,0,0
13073,1278,4652,455,4566,446,142454095,0,0,0,0,0,0,0
12714,1243,4541,444,4468,437,142454096,0,0,0,0,0,0,0
12357,1208,4388,429,3977,389,142454097,0,0,0,0,0,0,0
11286,1103,4307,421,4190,410,142454098,0,0,0,0,0,0,0
3386,332,1579,155,2701,264,142454102,0,0,0,0,0,0,0
12937,1265,4569,447,4566,446,142454103,0,0,0,0,0,0,0
98,443,34,57,3,1,142454106,0,0,0,0,0,0,0
1061,693,154,196,231,287,142454128,0,0,0,0,0,0,1
11550,1129,4239,414,4338,424,142454129,0,0,0,0,0,0,0
12902,127,4538,444,4825,472,142454130,0,0,0,0,0,0,0
11044,1080,4093,400,4675,457,142454132,0,0,0,0,0,0,0
10767,1053,3859,377,4169,408,142454133,0,0,0,0,0,0,0
11990,1173,3739,366,4536,443,142454134,0,0,0,0,0,0,0
13471,1317,4790,468,5045,493,142454136,0,0,0,0,0,0,0
12355,1208,4432,433,4535,443,142454145,0,0,0,0,0,0,0
12969,1267,4582,448,4613,451,142454149,0,0,0,0,0,0,0
12228,126,4181,409,4280,418,142454154,0,0,0,0,0,0,0
8125,794,3993,390,4120,403,142454156,0,0,0,0,0,0,0
11359,1110,3977,389,3565,349,142454157,0,0,0,0,0,0,0
13213,1292,4784,468,4672,457,142454160,0,0,0,0,0,0,0
12145,1187,4044,395,4309,421,142454162,0,0,0,0,0,0,0
12298,1203,4344,425,4707,460,142454166,0,0,0,0,0,0,0
894,25,355,37,790,79,142454170,0,0,0,0,0,0,0
871,1990,239,276,239,1096,142454171,1095,0,194,655,45,411,0
1829,273,378,67,1806,187,142454173,0,0,0,0,0,0,0
322,44,16,1,10,1,142454178,0,0,0,0,0,0,0
13302,1301,4662,456,4829,472,142454179,0,0,0,0,0,0,0
9494,928,4718,461,4209,411,142454180,0,0,0,0,0,0,0
11248,1100,4373,427,4500,440,142454183,0,0,0,0,0,0,0
13262,1296,2746,269,501,50,142454184,0,0,0,0,0,0,0
12908,1262,4630,453,4781,467,142454187,0,0,0,0,0,0,0
12181,1191,4857,475,4340,424,142454191,0,0,0,0,0,0,0
12473,1220,4577,447,4709,460,142454204,0,0,0,0,0,0,0
9506,930,3851,377,3956,387,142454205,0,0,0,0,0,0,0
12963,141,4910,480,4976,486,142454210,0,0,0,0,0,0,0
12262,1198,4349,425,4473,437,142454223,0,0,0,0,0,0,0
11704,1144,4501,440,4498,440,142454225,0,0,0,0,0,0,0
378,402,143,360,140,363,142454239,0,0,0,0,0,0,0
2671,6336,1201,2528,630,3208,142454259,0,0,0,0,0,0,1
22,19,2,1,82,201,142454270,0,0,0,0,0,0,0
1312,17035,372,7127,405,4168,142454315,0,0,0,0,0,0,0
417,703,334,522,115,181,142454353,0,0,0,0,0,0,1
1055,4435,437,3880,260,1766,142454357,0,0,0,0,0,0,1
5746,4940,2385,2136,2780,2769,142454360,2768,0,1815,774,965,1873,1
687,2145,83,761,113,406,142454361,405,0,87,138,26,233,0
891,3250,173,192,140,134,142454362,116,10,106,16,34,85,0
835,5516,153,4234,153,1537,142454367,0,0,0,0,0,0,0
2027,10285,593,4368,596,9167,142454381,0,0,0,0,0,0,1
2419,5657,627,2041,704,1884,142454387,0,0,0,0,0,0,0
2509,4932,840,3351,655,1348,142454388,0,0,0,0,0,0,0
125,2129,26,1104,6,17,142454394,0,0,0,0,0,0,0
653,2632,61,574,92,167,142454404,0,0,0,0,0,0,0
856,5019,327,626,438,378,142454406,0,0,0,0,0,0,0
12437,1216,4230,414,4193,410,142454425,0,0,0,0,0,0,0
11736,1148,3944,386,4011,392,142454427,0,0,0,0,0,0,0
10968,1072,3827,374,3802,372,142454428,0,0,0,0,0,0,0
8518,834,3886,380,4007,392,142454430,0,0,0,0,0,0,0
12364,1209,4245,415,4118,403,142454432,0,0,0,0,0,0,0
14680,1435,3956,387,4614,451,142454443,0,0,0,0,0,0,0
11746,1148,4126,403,4205,411,142454445,0,0,0,0,0,0,0
11998,1173,4250,416,4232,414,142454454,0,0,0,0,0,0,0
13018,1273,4595,449,103,11,142454461,0,0,0,0,0,0,0
11402,1115,4309,421,4006,392,142454462,0,0,0,0,0,0,0
14658,1433,4231,414,4428,433,142454463,0,0,0,0,0,0,0
529,2169,322,1577,152,27,142454467,0,0,0,0,0,0,0
1411,6580,312,1186,482,2126,142454472,0,0,0,0,0,0,0
911,3435,319,1002,385,722,142454500,0,0,0,0,0,0,0
1806,2338,1625,1703,1304,2873,142454517,0,0,0,0,0,0,1
552,323,230,230,304,710,142454526,0,0,0,0,0,0,0
3569,12269,725,4435,913,3530,142454541,0,0,0,0,0,0,0
2013,8544,557,3465,407,1124,142454544,0,0,0,0,0,0,0
465,6388,291,2125,298,2066,142454550,2065,0,206,441,92,1513,1
736,3004,129,395,65,79,142454571,0,0,0,0,0,0,0
693,1763,178,557,211,541,142454572,0,0,0,0,0,0,1
834,2655,508,1820,502,1230,142454583,1229,0,310,425,192,721,1
100,8475,3,2,22,567,142454588,0,0,0,0,0,0,1
1881,5884,612,3121,686,1540,142454599,0,0,0,0,0,0,0
1570,17173,609,8066,504,6003,142454642,0,0,0,0,0,0,0
6,8,32,166,21,182,142454684,0,0,0,0,0,0,0
14296,1398,4047,396,4966,485,142454691,0,0,0,0,0,0,0
10728,1049,2337,229,3817,373,142454692,0,0,0,0,0,0,0
781,5101,98,417,3,2,142454700,1,0,0,1,3,0,0
166,5675,64,6312,71,4676,142454702,0,0,0,0,0,0,1
549,21798,65,7699,56,7738,142454728,0,0,0,0,0,0,0
325,1476,173,813,272,1191,142454731,0,0,0,0,0,0,0
273,5150,71,1693,192,2101,142454741,0,0,0,0,0,0,1
614,4690,94,1535,121,3030,142454745,0,0,0,0,0,0,0
2352,4305,1416,1518,3595,1374,142454751,0,0,0,0,0,0,0
5856,8028,3111,3344,3349,2582,142454753,0,0,0,0,0,0,0
14033,1371,3921,383,5207,509,142454765,0,0,0,0,0,0,0
13909,1360,3937,385,4784,468,142454789,0,0,0,0,0,0,0
14568,1424,2736,268,2397,235,142454790,0,0,0,0,0,0,0
14411,1408,4240,415,4904,479,142454794,0,0,0,0,0,0,0
788,454,360,307,71,60,142454823,0,0,0,0,0,0,1
13982,1366,3950,386,4472,437,142454850,0,0,0,0,0,0,0
14408,1409,4242,415,4975,486,142454851,0,0,0,0,0,0,0
433,3291,232,1281,105,1281,142454859,1280,0,88,44,17,1206,0
96,4,594,7,518,6,142454884,0,0,0,0,0,0,0
179,4,95,2,79,2,142454885,0,0,0,0,0,0,0
1102,2044,289,451,134,778,142454896,0,0,0,0,0,0,0
616,2985,301,1748,234,1673,142454901,0,0,0,0,0,0,0
41,3,254,3,283,3,142454902,0,0,0,0,0,0,0
80,3,35,1,155,2,142454903,0,0,0,0,0,0,0
322,7,86,2,59,1,142454905,0,0,0,0,0,0,0
1293,2282,194,653,226,689,142454943,688,0,218,20,8,610,0
1005,14,327,4,139,3,142454954,0,0,0,0,0,0,0
95,3,38,1,58,1,142454955,0,0,0,0,0,0,0
184,3,62,1,54,1,142454956,0,0,0,0,0,0,0
321,5,121,2,98,2,142454957,0,0,0,0,0,0,0
210,6,143,3,139,2,142454963,0,0,0,0,0,0,0
67,3,163,2,59,1,142454975,0,0,0,0,0,0,0
67,3,46,1,49,1,142454989,0,0,0,0,0,0,0
21,3,479,7,1034,11,142454993,0,0,0,0,0,0,0
200,3,34,1,90,2,142454996,0,0,0,0,0,0,0
136,3,44,1,55,1,142455013,0,0,0,0,0,0,0
1295,28,359,7,274,7,142455014,0,0,0,0,0,0,0
41,3,297,4,245,3,142455016,0,0,0,0,0,0,0
24,3,438,5,625,7,142455017,0,0,0,0,0,0,0
336,7,91,2,81,2,142455021,0,0,0,0,0,0,0
289,6,76,2,43,1,142455022,0,0,0,0,0,0,0
353,6,81,1,50,1,142455023,0,0,0,0,0,0,0
268,6,72,2,97,2,142455025,0,0,0,0,0,0,0
401,6,95,2,37,1,142455026,0,0,0,0,0,0,0
227,5,65,2,58,2,142455028,0,0,0,0,0,0,0
316,7,83,2,105,2,142455029,0,0,0,0,0,0,0
1659,6156,336,4580,482,3466,142455034,0,0,0,0,0,0,0
75,5,1162,13,1440,16,142455042,0,0,0,0,0,0,0
440,8,170,3,136,2,142455043,0,0,0,0,0,0,0
211,3,107,2,73,1,142455045,0,0,0,0,0,0,0
22,3,1233,14,1205,13,142455046,0,0,0,0,0,0,0
225,5,72,1,68,1,142455047,0,0,0,0,0,0,0
55,3,15,1,19,1,142455049,0,0,0,0,0,0,0
169,3,50,1,100,1,142455061,0,0,0,0,0,0,0
231,4,67,1,25,1,142455062,0,0,0,0,0,0,0
67,3,31,1,24,1,142455067,0,0,0,0,0,0,0
271,4,92,2,90,2,142455068,0,0,0,0,0,0,0
475,7,122,2,175,2,142455070,0,0,0,0,0,0,0
631,12,222,4,461,8,142455073,0,0,0,0,0,0,0
403,9,118,2,243,4,142455080,0,0,0,0,0,0,0
116,3,35,1,31,1,142455082,0,0,0,0,0,0,0
88,3,18,1,33,1,142455087,0,0,0,0,0,0,0
262,5,99,2,56,1,142455092,0,0,0,0,0,0,0
203,1284,5,1,7,3,142455105,0,0,0,0,0,0,0
464,7,91,1,106,2,142455111,0,0,0,0,0,0,0
1972,4285,291,1041,386,1189,142455116,0,0,0,0,0,0,0
413,8,121,2,152,3,142455117,0,0,0,0,0,0,0
264,6,146,2,130,2,142455124,0,0,0,0,0,0,0
190,4,39,1,27,1,142455130,0,0,0,0,0,0,0
196,4,128,2,75,1,142455131,0,0,0,0,0,0,0
520,9,492,6,305,4,142455132,0,0,0,0,0,0,0
306,6,76,2,91,2,142455133,0,0,0,0,0,0,0
172,3,73,1,48,1,142455137,0,0,0,0,0,0,0
66,45,8,6,6,6,142455140,0,0,0,0,0,0,0
226,3,84,1,101,2,142455145,0,0,0,0,0,0,0
1762,796,580,276,344,127,142455163,0,0,0,0,0,0,0
139,368,565,774,454,1284,142455217,0,0,0,0,0,0,1
127,425,94,418,82,355,142455287,0,0,0,0,0,0,0
44,3,2,1,7,1,142455324,0,0,0,0,0,0,0
50,3,13,1,13,1,142455325,0,0,0,0,0,0,0
1128,9052,166,2704,207,5018,142455326,0,0,0,0,0,0,0
166,16764,48,6483,59,5505,142455327,0,0,0,0,0,0,1
34,4,12,1,8,1,142455357,0,0,0,0,0,0,0
23,3,5,1,7,1,142455359,0,0,0,0,0,0,0
40,3,5,1,10,1,142455360,0,0,0,0,0,0,0
65,3,17,1,13,1,142455362,0,0,0,0,0,0,0
12586,1230,4327,423,4286,419,142455368,0,0,0,0,0,0,0
339,2373,116,814,84,910,142455382,909,0,57,315,27,570,0
5310,33499,3335,11921,3562,7257,142455411,0,0,0,0,0,0,0
11,3,4,1,1,1,142455417,0,0,0,0,0,0,0
55,3,6,1,7,1,142455418,0,0,0,0,0,0,0
574,1366,69,44,60,62,142455420,59,11,38,18,22,25,0
26,4,6,1,9,1,142455421,0,0,0,0,0,0,0
12236,1197,4440,434,4484,438,142455440,0,0,0,0,0,0,0
11081,1083,4522,442,4560,446,142455441,0,0,0,0,0,0,0
